"","Nome_científico","Local","Município","eventDate","decimalLatitude","decimalLongitude","measurementDeterminedBy","coordinate.type.","coordinateUncertaintyInMeters","rightsHolder","year","sigla.UF.","ID.","Situação","Categoria CDB","Subcategoria CDB","Ambiente","Grupo biológico"
"937","Crocosmia crocosmiiflora","Floresta Nacional de Canela","Canela","2015-08-26T00:00:00",-29.351398,-50.775139,NA,NA,NA,"GBIF",2015,"RS","ID_026505","Presente",NA,NA,NA,NA
"938","Crocosmia crocosmiiflora","Estrada de terra entre a cidade e a cachoeira da Eubiose.","São Thomé Das Letras","2015-11-19T00:00:00",-21.718642,-44.976469,NA,NA,NA,"GBIF",2015,"MG","ID_026506","Presente",NA,NA,NA,NA
"939","Crocosmia crocosmiiflora","Praia do Barco.","Capão Da Canoa","2015-11-01T00:00:00",-29.7425,-50.008056,NA,NA,NA,"GBIF",2015,"RS","ID_026507","Presente",NA,NA,NA,NA
"940","Crocosmia crocosmiiflora","Morro do Cachorro, do meio para o topo.","Blumenau","2014-01-31T00:00:00",-26.776667,-49.031944,NA,NA,NA,"GBIF",2014,"SC","ID_026508","Presente",NA,NA,NA,NA
"941","Crocosmia crocosmiiflora","Sítio Rancho Novo","Barbacena","2014-04-01T00:00:00",-21.251548,-43.800634,NA,NA,NA,"GBIF",2014,"MG","ID_026510","Presente",NA,NA,NA,NA
"942","Crocosmia crocosmiiflora","Lagoa do Peri.","Florianópolis","2014-10-28T00:00:00",-27.731667,-48.515278,NA,NA,NA,"GBIF",2014,"SC","ID_026511","Presente",NA,NA,NA,NA
"943","Crocosmia crocosmiiflora","Campus UFSC, estacionamento Norte, proximo ao prédio central;","Curitibanos","2014-10-07T00:00:00",-27.293097,-50.617541,NA,NA,NA,"GBIF",2014,"SC","ID_026512","Presente",NA,NA,NA,NA
"944","Crocosmia crocosmiiflora","Campus Curitibanos da UFSC,estacionamento norte, p, Vegetação rala com a maioria das espécies em regeneração.","Curitibanos","2014-10-07T00:00:00",-27.1659,-50.3503,NA,NA,NA,"GBIF",2014,"SC","ID_026513","Presente",NA,NA,NA,NA
"945","Crocosmia crocosmiiflora","Banhado em frente à Sede Administrativa do Parque Natural Municipal da Mata Atlântica.","Atalanta","2014-11-08T00:00:00",-27.411944,-49.762222,NA,NA,NA,"GBIF",2014,"SC","ID_026515","Presente",NA,NA,NA,NA
"946","Crocosmia crocosmiiflora","Bairro Frederico Ferronato.","Xanxerê","2014-12-18T00:00:00",-26.874444,-52.389444,NA,NA,NA,"GBIF",2014,"SC","ID_026519","Presente",NA,NA,NA,NA
"947","Crocosmia crocosmiiflora","NA","NA","2013-01-01T06:36:58",-22.142672,-44.728379,NA,NA,NA,"GBIF",2013,"MG","ID_026521","Presente",NA,NA,NA,NA
"948","Crocosmia crocosmiiflora","Parque Nacional do Itatiaia. Parte alta.","Itatiaia","2013-03-19T00:00:00",-22.441699,-44.58784,NA,NA,NA,"GBIF",2013,"RJ","ID_026522","Presente",NA,NA,NA,NA
"949","Crocosmia crocosmiiflora","Bairro Glucostark.","Cruzeiro Do Sul","2013-06-05T00:00:00",-29.886389,-52.645,NA,NA,NA,"GBIF",2013,"RS","ID_026523","Presente",NA,NA,NA,NA
"950","Crocosmia crocosmiiflora","São Bento","Santos Dumont","2013-07-20T00:00:00",-21.457759,-43.525732,NA,NA,NA,"GBIF",2013,"MG","ID_026524","Presente",NA,NA,NA,NA
"951","Crocosmia crocosmiiflora","Próximo ao rio Benedito.","Benedito Novo","2012-01-07T00:00:00",-26.776111,-49.407222,NA,NA,NA,"GBIF",2012,"SC","ID_026525","Presente",NA,NA,NA,NA
"952","Crocosmia crocosmiiflora","Caminho para Pousada da Cachoeira. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","Morro Redondo","2012-01-18T00:00:00",-31.588056,-52.626111,NA,NA,NA,"GBIF",2012,"RS","ID_026526","Presente",NA,NA,NA,NA
"953","Crocosmia crocosmiiflora","Morro Alpino (Morro da EMBRATEL)","Campina Grande Do Sul","2012-02-02T00:00:00",-25.122972,-48.822333,NA,NA,NA,"GBIF",2012,"PR","ID_026528","Presente",NA,NA,NA,NA
"954","Crocosmia crocosmiiflora","NA","Campina Grande Do Sul","2012-02-02T00:00:00",-25.123056,-48.822222,NA,NA,NA,"GBIF",2012,"PR","ID_026530","Presente",NA,NA,NA,NA
"955","Crocosmia crocosmiiflora","Parque Nacional do Itatiaia. Br 495. Br das Flores. Divisa dos Estados Minas Gerais e Rio de Janeiro. Estrada para o Pico das Agulhas.","Itatiaia","2012-03-01T00:00:00",-22.441699,-44.58784,NA,NA,NA,"GBIF",2012,"RJ","ID_026531","Presente",NA,NA,NA,NA
"956","Crocosmia crocosmiiflora","Trevo de Witmarsum, BR 277","Palmeira","2012-12-02T00:00:00",-25.47,-49.79125,NA,NA,NA,"GBIF",2012,"PR","ID_026533","Presente",NA,NA,NA,NA
"957","Crocosmia crocosmiiflora","ES-164 no Km 332, entre Castelinho e Vargem Alta, ca. 1 km N do perímetro urbano de Vargem Alta.","Vargem Alta","2011-01-23T00:00:00",-20.657417,-41.005556,NA,NA,NA,"GBIF",2011,"ES","ID_026534","Presente",NA,NA,NA,NA
"958","Crocosmia crocosmiiflora","Pirituba - Anastácio Empreendimentos Imobiliários e Participações Ltda. - Av. Raimundo Pereira de Magalhães, 8223.","São Paulo","2011-01-13T00:00:00",-23.650399,-46.648156,NA,NA,NA,"GBIF",2011,"SP","ID_026535","Presente",NA,NA,NA,NA
"959","Crocosmia crocosmiiflora","NA","NA","2011-02-05T18:21:00",-26.711496,-49.676391,NA,NA,NA,"GBIF",2011,"SC","ID_026536","Presente",NA,NA,NA,NA
"960","Crocosmia crocosmiiflora","Alegre do Marco.","Abelardo Luz","2011-03-31T00:00:00",-26.64,-52.38,NA,NA,NA,"GBIF",2011,"SC","ID_026537","Presente",NA,NA,NA,NA
"961","Crocosmia crocosmiiflora","Belvedere Baixo.","Siderópolis","2010-01-28T00:00:00",-28.526389,-49.413056,NA,NA,NA,"GBIF",2010,"SC","ID_026540","Presente",NA,NA,NA,NA
"962","Crocosmia crocosmiiflora","NA","Rio Dos Cedros","2010-02-02T00:00:00",-26.590833,-49.491389,NA,NA,NA,"GBIF",2010,"SC","ID_026544","Presente",NA,NA,NA,NA
"963","Crocosmia crocosmiiflora","Arroio Fagundes.","Angelina","2010-02-19T00:00:00",-27.449722,-48.96,NA,NA,NA,"GBIF",2010,"SC","ID_026545","Presente",NA,NA,NA,NA
"964","Crocosmia crocosmiiflora","NA","Rio Dos Cedros","2010-02-02T00:00:00",-26.590555,-49.491389,NA,NA,NA,"GBIF",2010,"SC","ID_026546","Presente",NA,NA,NA,NA
"965","Crocosmia crocosmiiflora","Serra do Rio Natal - APA Rio Vermelho/Humbold.","São Bento Do Sul","2010-10-10T00:00:00",-26.331111,-49.313889,NA,NA,NA,"GBIF",2010,"SC","ID_026549","Presente",NA,NA,NA,NA
"966","Crocosmia crocosmiiflora","NA","Xavantina","2009-02-20T00:00:00",-27.021111,-52.3375,NA,NA,NA,"GBIF",2009,"SC","ID_026551","Presente",NA,NA,NA,NA
"967","Crocosmia crocosmiiflora","RPPN Ana Tramujas - Propriedade do Sr.","Campo Mourão","2009-02-13T00:00:00",-24.23375,-52.400639,NA,NA,NA,"GBIF",2009,"PR","ID_026552","Presente",NA,NA,NA,NA
"968","Crocosmia crocosmiiflora","Bairro Tarumã região de entorno do Lago Tarumã. 30° 4'21.51""S - 51° 1'17.74""O","Viamão","2009-02-02T00:00:00",-30.0725,-51.021389,NA,NA,NA,"GBIF",2009,"RS","ID_026553","Presente",NA,NA,NA,NA
"969","Crocosmia crocosmiiflora","NA","Campo Mourão","2009-02-13T00:00:00",-24.233889,-52.400556,NA,NA,NA,"GBIF",2009,"PR","ID_026555","Presente",NA,NA,NA,NA
"970","Crocosmia crocosmiiflora","Paiol da Pedra-Macieira.","Macieira","2009-04-23T00:00:00",-26.818889,-51.303333,NA,NA,NA,"GBIF",2009,"SC","ID_026556","Presente",NA,NA,NA,NA
"971","Crocosmia crocosmiiflora","Pirai.","Joinville","2009-11-17T00:00:00",-26.28,-48.961944,NA,NA,NA,"GBIF",2009,"SC","ID_026558","Presente",NA,NA,NA,NA
"972","Crocosmia crocosmiiflora","Serra Dona Francisca - SC-301.","Joinville","2009-12-15T00:00:00",-26.1925,-49.047778,NA,NA,NA,"GBIF",2009,"SC","ID_026565","Presente",NA,NA,NA,NA
"973","Crocosmia crocosmiiflora","Estrada da Palmeirinha","Campina Grande Do Sul","2009-12-05T00:00:00",-25.296667,-49.059444,NA,NA,NA,"GBIF",2009,"PR","ID_026568","Presente",NA,NA,NA,NA
"974","Crocosmia crocosmiiflora","Serra Dona Francisca - SC - 301.","Joinville","2009-12-15T00:00:00",-26.305,-48.845833,NA,NA,NA,"GBIF",2009,"SC","ID_026570","Presente",NA,NA,NA,NA
"975","Crocosmia crocosmiiflora","Cabeceira Barra Grande.","Porto União","2008-01-15T00:00:00",-26.461667,-50.940833,NA,NA,NA,"GBIF",2008,"SC","ID_026578","Presente",NA,NA,NA,NA
"976","Crocosmia crocosmiiflora","Santo Lupércio.","Ibiam","2008-01-21T00:00:00",-27.181389,-51.299444,NA,NA,NA,"GBIF",2008,"SC","ID_026579","Presente",NA,NA,NA,NA
"977","Crocosmia crocosmiiflora","Linha São Roque.","Arroio Trinta","2008-01-21T00:00:00",-26.910278,-51.299167,NA,NA,NA,"GBIF",2008,"SC","ID_026580","Presente",NA,NA,NA,NA
"978","Crocosmia crocosmiiflora","Colônia Umuarama","Campos Do Jordão","2008-01-03T00:00:00",-22.773333,-45.5625,NA,NA,NA,"GBIF",2008,"SP","ID_026581","Presente",NA,NA,NA,NA
"979","Crocosmia crocosmiiflora","Fazenda Souza","Caxias Do Sul","2008-01-24T00:00:00",-29.102487,-51.023762,NA,NA,NA,"GBIF",2008,"RS","ID_026582","Presente",NA,NA,NA,NA
"980","Crocosmia crocosmiiflora","Coletado nas proximidades do município de Campos do Jordão.","Campos Do Jordão","2008-01-20T00:00:00",-22.701652,-45.533086,NA,NA,NA,"GBIF",2008,"SP","ID_026583","Presente",NA,NA,NA,NA
"981","Crocosmia crocosmiiflora","Cabeceira Barra Grande","Porto União","2008-01-15T00:00:00",-26.383712,-51.007747,NA,NA,NA,"GBIF",2008,"SC","ID_026587","Presente",NA,NA,NA,NA
"982","Crocosmia crocosmiiflora","São Sebastião do Monte Verde, Fazenda Serra Negra, subida para para cachoeira do Veber.","Lima Duarte","2008-02-29T00:00:00",-21.799448,-43.886904,NA,NA,NA,"GBIF",2008,"MG","ID_026592","Presente",NA,NA,NA,NA
"983","Crocosmia crocosmiiflora","Lote 5 Rodoanel Mário Covas, Trecho Sul","Itapecerica Da Serra","2008-02-27T00:00:00",-23.737215,-46.858835,NA,NA,NA,"GBIF",2008,"SP","ID_026593","Presente",NA,NA,NA,NA
"984","Crocosmia crocosmiiflora","Estância Manain, Beira do rio.","Mauá Da Serra","2008-06-10T00:00:00",-23.933333,-51.133333,NA,NA,NA,"GBIF",2008,"PR","ID_026594","Presente",NA,NA,NA,NA
"985","Crocosmia crocosmiiflora","Mata do Pinhão, Beira da estrada a caminho da mata do Pinhão","Mauá Da Serra","2008-11-07T00:00:00",-23.883333,-51.15,NA,NA,NA,"GBIF",2008,"PR","ID_026595","Presente",NA,NA,NA,NA
"986","Crocosmia crocosmiiflora","Estrada da Palestina","Juquitiba","2007-02-01T00:00:00",-23.975556,-47.090278,NA,NA,NA,"GBIF",2007,"SP","ID_026596","Presente",NA,NA,NA,NA
"987","Crocosmia crocosmiiflora","UFSM, Campus Camobi, Jardim Botânico","Santa Maria","2007-02-26T00:00:00",-29.785085,-53.825039,NA,NA,NA,"GBIF",2007,"RS","ID_026597","Presente",NA,NA,NA,NA
"988","Crocosmia crocosmiiflora","Corruchel.","Pouso Redondo","2007-04-02T00:00:00",-27.334444,-49.942222,NA,NA,NA,"GBIF",2007,"SC","ID_026598","Presente",NA,NA,NA,NA
"989","Crocosmia crocosmiiflora","NA","Jundiaí","2007-05-19T00:00:00",-23.216667,-46.933333,NA,NA,NA,"GBIF",2007,"SP","ID_026600","Presente",NA,NA,NA,NA
"990","Crocosmia crocosmiiflora","Serra do Cipó, ao longo da rodovia MG-010, Km 128, área de grande voçorosa em solo de quartzito-arenito próximo à estrada, do lado direito da rodovia sentido Santana do Riacho- Conceição do Mato Dentro. Voçorosa com capoeira adjacente.","Santana Do Riacho","2007-06-15T00:00:00",-19.236111,-43.518611,NA,NA,NA,"GBIF",2007,"MG","ID_026601","Presente",NA,NA,NA,NA
"991","Crocosmia crocosmiiflora","Bairro Alto","Curitiba","2007-10-17T00:00:00",-25.477972,-49.288249,NA,NA,NA,"GBIF",2007,"PR","ID_026602","Presente",NA,NA,NA,NA
"992","Crocosmia crocosmiiflora","Campus da UTFPR","Ponta Grossa","2007-11-03T00:00:00",-25.051111,-50.133194,NA,NA,NA,"GBIF",2007,"PR","ID_026607","Presente",NA,NA,NA,NA
"993","Crocosmia crocosmiiflora","NA","Ponta Grossa","2007-11-03T00:00:00",-25.051111,-50.133333,NA,NA,NA,"GBIF",2007,"PR","ID_026609","Presente",NA,NA,NA,NA
"994","Crocosmia crocosmiiflora","NA","Vespasiano Correa","2006-01-13T00:00:00",-29.0675,-51.859167,NA,NA,NA,"GBIF",2006,"RS","ID_026610","Presente",NA,NA,NA,NA
"995","Crocosmia crocosmiiflora","Posto de pedágio do Relógio","Guarapuava","2006-02-12T00:00:00",-25.371603,-51.491265,NA,NA,NA,"GBIF",2006,"PR","ID_026611","Presente",NA,NA,NA,NA
"996","Crocosmia crocosmiiflora","Vila Cristina","Caxias Do Sul","2006-04-30T00:00:00",-29.102487,-51.023762,NA,NA,NA,"GBIF",2006,"RS","ID_026613","Presente",NA,NA,NA,NA
"997","Crocosmia crocosmiiflora","NA","Irati","2006-05-15T00:00:00",-25.488595,-50.825626,NA,NA,NA,"GBIF",2006,"PR","ID_026614","Presente",NA,NA,NA,NA
"998","Crocosmia crocosmiiflora","Castelo dos Bugres.","Joinville","2005-01-25T00:00:00",-26.244364,-48.951378,NA,NA,NA,"GBIF",2005,"SC","ID_026616","Presente",NA,NA,NA,NA
"999","Crocosmia crocosmiiflora","Aeroporto Afonso Pena","São José Dos Pinhais","2005-01-13T00:00:00",-25.516667,-49.183333,NA,NA,NA,"GBIF",2005,"PR","ID_026617","Presente",NA,NA,NA,NA
"1000","Crocosmia crocosmiiflora","Parque Estadual Carlos Botelho, Serra da Macaca.","Sete Barras","2005-01-10T00:00:00",-24.274028,-47.934129,NA,NA,NA,"GBIF",2005,"SP","ID_026618","Presente",NA,NA,NA,NA
"1001","Crocosmia crocosmiiflora","Mananciais da Serra","Piraquara","2005-04-01T00:00:00",-25.472453,-49.052305,NA,NA,NA,"GBIF",2005,"PR","ID_026622","Presente",NA,NA,NA,NA
"1002","Crocosmia crocosmiiflora","NA","Colombo","2005-04-15T00:00:00",-25.306295,-49.18848,NA,NA,NA,"GBIF",2005,"PR","ID_026623","Presente",NA,NA,NA,NA
"1003","Crocosmia crocosmiiflora","Rio Pequeno.","São José Dos Pinhais","2005-04-29T00:00:00",-25.66446,-49.094927,NA,NA,NA,"GBIF",2005,"PR","ID_026624","Presente",NA,NA,NA,NA
"1004","Crocosmia crocosmiiflora","NA","Colombo","2005-04-15T00:00:00",-25.283333,-49.216667,NA,NA,NA,"GBIF",2005,"PR","ID_026625","Presente",NA,NA,NA,NA
"1005","Crocosmia crocosmiiflora","Próximo a Paulo frontin","Mallet","2005-04-20T00:00:00",-25.840194,-50.832472,NA,NA,NA,"GBIF",2005,"PR","ID_026626","Presente",NA,NA,NA,NA
"1006","Crocosmia crocosmiiflora","Recanto Panorama","São Miguel Arcanjo","2005-06-22T00:00:00",-23.914032,-47.993339,NA,NA,NA,"GBIF",2005,"SP","ID_026628","Presente",NA,NA,NA,NA
"1007","Crocosmia crocosmiiflora","Parque dos Pinheiros","Farroupilha","2005-10-01T00:00:00",-29.21012,-51.365912,NA,NA,NA,"GBIF",2005,"RS","ID_026630","Presente",NA,NA,NA,NA
"1008","Crocosmia crocosmiiflora","Vila da Glóia.","São Francisco Do Sul","2005-12-04T00:00:00",-26.261656,-48.640308,NA,NA,NA,"GBIF",2005,"SC","ID_026631","Presente",NA,NA,NA,NA
"1009","Crocosmia crocosmiiflora","Faxinal","Caxias Do Sul","2004-04-05T00:00:00",-29.102487,-51.023762,NA,NA,NA,"GBIF",2004,"RS","ID_026633","Presente",NA,NA,NA,NA
"1010","Crocosmia crocosmiiflora","CamacÃ£. Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de CamacÃ£ na estrada para JacarecÃ­, daÃ­ 6 km SW na estrada para a RPPN e Torre da Embratel.","NA","2004-12-08T00:00:00",-15.3917,-39.5653,NA,NA,NA,"GBIF",2004,"BA","ID_026634","Presente",NA,NA,NA,NA
"1011","Crocosmia crocosmiiflora","Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","NA","2004-12-08T00:00:00",-15.391667,-39.565278,NA,NA,NA,"GBIF",2004,"BA","ID_026635","Presente",NA,NA,NA,NA
"1012","Crocosmia crocosmiiflora","Fazenda Violeta","São Francisco De Paula","2003-01-29T00:00:00",-29.20284,-50.556321,NA,NA,NA,"GBIF",2003,"RS","ID_026637","Presente",NA,NA,NA,NA
"1013","Crocosmia crocosmiiflora","Parque Nacional de Itatiaia. Estrada para o sítio das Acácias.","Itatiaia","2003-01-21T00:00:00",-22.441699,-44.58784,NA,NA,NA,"GBIF",2003,"RJ","ID_026638","Presente",NA,NA,NA,NA
"1014","Crocosmia crocosmiiflora","NA","NA","2003-01-28T10:06:16",-23.132685,-44.817684,NA,NA,NA,"GBIF",2003,"SP","ID_026643","Presente",NA,NA,NA,NA
"1015","Crocosmia crocosmiiflora","Fazenda Monte Alegre - KLABIN, Antas. Antigo acampamento","Telêmaco Borba","2003-03-20T00:00:00",-24.250122,-50.522534,NA,NA,NA,"GBIF",2003,"PR","ID_026645","Presente",NA,NA,NA,NA
"1016","Crocosmia crocosmiiflora","NA","Pitanga","2003-11-16T00:00:00",-24.691184,-51.780412,NA,NA,NA,"GBIF",2003,"PR","ID_026651","Presente",NA,NA,NA,NA
"1017","Crocosmia crocosmiiflora","Vila Morato.","Guaraqueçaba","2002-01-27T00:00:00",-25.306667,-48.328889,NA,NA,NA,"GBIF",2002,"PR","ID_026653","Presente",NA,NA,NA,NA
"1018","Crocosmia crocosmiiflora","Estação Ecológica do Tripuí","Ouro Preto","2002-03-13T00:00:00",-20.391211,-43.610374,NA,NA,NA,"GBIF",2002,"MG","ID_026655","Presente",NA,NA,NA,NA
"1019","Crocosmia crocosmiiflora","Parque Estadual de Carlos Botelho, Núcleo S.M. Arcanjo. Trilha do Taquaral.","São Miguel Arcanjo","2002-04-22T00:00:00",-24.141389,-47.968889,NA,NA,NA,"GBIF",2002,"SP","ID_026657","Presente",NA,NA,NA,NA
"1020","Crocosmia crocosmiiflora","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo, Trilha da Represa. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.","São Miguel Arcanjo","2002-04-25T00:00:00",-23.914032,-47.993339,NA,NA,NA,"GBIF",2002,"SP","ID_026658","Presente",NA,NA,NA,NA
"1021","Crocosmia crocosmiiflora","Reserva Indígena São Jerônimo","São Jerônimo Da Serra","2002-12-12T00:00:00",-23.716317,-50.778399,NA,NA,NA,"GBIF",2002,"PR","ID_026661","Presente",NA,NA,NA,NA
"1022","Crocosmia crocosmiiflora","José Velho","São Francisco De Paula","2000-01-24T00:00:00",-29.20284,-50.556321,NA,NA,NA,"GBIF",2000,"RS","ID_026662","Presente",NA,NA,NA,NA
"1023","Crocosmia crocosmiiflora","Vila Seca","Caxias Do Sul","2000-01-12T00:00:00",-29.102487,-51.023762,NA,NA,NA,"GBIF",2000,"RS","ID_026665","Presente",NA,NA,NA,NA
"1024","Crocosmia crocosmiiflora","Pedra do Amolar, Veloso","Ouro Preto","2000-02-25T00:00:00",-20.391211,-43.610374,NA,NA,NA,"GBIF",2000,"MG","ID_026667","Presente",NA,NA,NA,NA
"1025","Crocosmia crocosmiiflora","Parque Estadual da Serra do Mar, Núcleo Cunha/Indaiá. Estrada para Santa Virgínia","Cunha","2000-02-16T00:00:00",-23.053033,-44.942204,NA,NA,NA,"GBIF",2000,"SP","ID_026668","Presente",NA,NA,NA,NA
"1026","Crocosmia crocosmiiflora","NA","Campo Largo","2000-05-21T00:00:00",-25.292647,-49.618692,NA,NA,NA,"GBIF",2000,"PR","ID_026671","Presente",NA,NA,NA,NA
"1027","Crocosmia crocosmiiflora","Bairro Jardim Botânico","Curitiba","2000-10-10T00:00:00",-25.477972,-49.288249,NA,NA,NA,"GBIF",2000,"PR","ID_026674","Presente",NA,NA,NA,NA
"1028","Crocosmia crocosmiiflora","Rodovia SP221, Km 8","São José Do Barreiro","1999-01-19T00:00:00",-22.74897,-44.587261,NA,NA,NA,"GBIF",1999,"SP","ID_026676","Presente",NA,NA,NA,NA
"1029","Crocosmia crocosmiiflora","Nossa Sra. da Saúde","Caxias Do Sul","1999-02-18T00:00:00",-29.102487,-51.023762,NA,NA,NA,"GBIF",1999,"RS","ID_026678","Presente",NA,NA,NA,NA
"1030","Crocosmia crocosmiiflora","Colônia Ferreira","Mandirituba","1999-02-06T00:00:00",-25.842428,-49.322293,NA,NA,NA,"GBIF",1999,"PR","ID_026680","Presente",NA,NA,NA,NA
"1031","Crocosmia crocosmiiflora","NA","Morro Da Fumaça","1999-03-01T00:00:00",-28.651389,-49.210278,NA,NA,NA,"GBIF",1999,"SC","ID_026682","Presente",NA,NA,NA,NA
"1032","Crocosmia crocosmiiflora","Campus III UFPR - Jardim Botânico","Curitiba","1999-03-18T00:00:00",-25.4473,-49.2361,NA,NA,NA,"GBIF",1999,"PR","ID_026683","Presente",NA,NA,NA,NA
"1033","Crocosmia crocosmiiflora","Bairro Campo Comprido","Curitiba","1999-05-28T00:00:00",-25.477972,-49.288249,NA,NA,NA,"GBIF",1999,"PR","ID_026685","Presente",NA,NA,NA,NA
"1034","Crocosmia crocosmiiflora","Estrada para Carlos Euler. Em encostas a 1300m de altitude.","Passa Vinte","1999-07-07T00:00:00",-22.182946,-44.26151,NA,NA,NA,"GBIF",1999,"MG","ID_026689","Presente",NA,NA,NA,NA
"1035","Crocosmia crocosmiiflora","CPCN Pró-Mata.","São Francisco De Paula","1998-01-27T00:00:00",-29.20284,-50.556321,NA,NA,NA,"GBIF",1998,"RS","ID_026690","Presente",NA,NA,NA,NA
"1036","Crocosmia crocosmiiflora","Bairro Santo Inácio","Curitiba","1998-02-18T00:00:00",-25.477972,-49.288249,NA,NA,NA,"GBIF",1998,"PR","ID_026691","Presente",NA,NA,NA,NA
"1037","Crocosmia crocosmiiflora","P.E.Serra do Mar, Curucutu","São Paulo","1998-03-07T00:00:00",-23.650399,-46.648156,NA,NA,NA,"GBIF",1998,"SP","ID_026693","Presente",NA,NA,NA,NA
"1038","Crocosmia crocosmiiflora","Serra do Caraça.","Catas Altas","1998-03-28T00:00:00",-20.075502,-43.40779,NA,NA,NA,"GBIF",1998,"MG","ID_026694","Presente",NA,NA,NA,NA
"1039","Crocosmia crocosmiiflora","Marujá, caminho do trapiche","Cananéia","1998-07-17T00:00:00",-25.018627,-48.008632,NA,NA,NA,"GBIF",1998,"SP","ID_026697","Presente",NA,NA,NA,NA
"1040","Crocosmia crocosmiiflora",".","São Francisco De Paula","1997-02-15T00:00:00",-29.20284,-50.556321,NA,NA,NA,"GBIF",1997,"RS","ID_026700","Presente",NA,NA,NA,NA
"1041","Crocosmia crocosmiiflora","Estrada velha de Santos, Brejo localizado próximo à antiga Rádio Eldorado.","São Bernardo Do Campo","1997-07-30T00:00:00",-23.813045,-46.55079,NA,NA,NA,"GBIF",1997,"SP","ID_026703","Presente",NA,NA,NA,NA
"1042","Crocosmia crocosmiiflora","Gruta do Barreiro","Itararé","1997-10-31T00:00:00",-24.080659,-49.303503,NA,NA,NA,"GBIF",1997,"SP","ID_026704","Presente",NA,NA,NA,NA
"1043","Crocosmia crocosmiiflora","Gruta do Barreiro","NA","1997-10-31T00:00:00",-24.1,-49.38,NA,NA,NA,"GBIF",1997,"SP","ID_026705","Presente",NA,NA,NA,NA
"1044","Crocosmia crocosmiiflora","Parque Barigüi","Curitiba","1996-01-16T00:00:00",-25.477972,-49.288249,NA,NA,NA,"GBIF",1996,"PR","ID_026707","Presente",NA,NA,NA,NA
"1045","Crocosmia crocosmiiflora","Fazenda Intervales","Iporanga","1996-05-23T00:00:00",-24.512856,-48.546405,NA,NA,NA,"GBIF",1996,"SP","ID_026710","Presente",NA,NA,NA,NA
"1046","Crocosmia crocosmiiflora","Mata atlântica, BR 116 km 299, Aldeinha, Aldeinha","Itapecerica Da Serra","1996-10-05T00:00:00",-23.737215,-46.858835,NA,NA,NA,"GBIF",1996,"SP","ID_026712","Presente",NA,NA,NA,NA
"1047","Crocosmia crocosmiiflora","NA","Embu-Guaçu","1996-10-16T00:00:00",-23.854324,-46.830656,NA,NA,NA,"GBIF",1996,"SP","ID_026713","Presente",NA,NA,NA,NA
"1048","Crocosmia crocosmiiflora","Rodovia para Sorocaba, Beira da estrada.","Tapiraí","1995-01-13T00:00:00",-24.008734,-47.619423,NA,NA,NA,"GBIF",1995,"SP","ID_026714","Presente",NA,NA,NA,NA
"1049","Crocosmia crocosmiiflora","Rodovia para Sorocaba","Tapiraí","1995-01-13T00:00:00",-23.9636,-47.5072,NA,NA,NA,"GBIF",1995,"SP","ID_026715","Presente",NA,NA,NA,NA
"1050","Crocosmia crocosmiiflora","Estrada para Cananéia","Pariquera-Açu","1995-02-07T00:00:00",-24.879444,-47.850833,NA,NA,NA,"GBIF",1995,"SP","ID_026717","Presente",NA,NA,NA,NA
"1051","Crocosmia crocosmiiflora","Fazenda Ibiti, Ripasa. Beira de estrada Itararé - Bonsucesso de Itararé.","Itararé","1995-02-12T00:00:00",-24.240833,-49.271667,NA,NA,NA,"GBIF",1995,"SP","ID_026718","Presente",NA,NA,NA,NA
"1052","Crocosmia crocosmiiflora","NA","Itararé","1995-02-12T00:00:00",-24.080659,-49.303503,NA,NA,NA,"GBIF",1995,"SP","ID_026719","Presente",NA,NA,NA,NA
"1053","Crocosmia crocosmiiflora","Potinga","Guaraqueçaba","1995-03-21T00:00:00",-25.234302,-48.367345,NA,NA,NA,"GBIF",1995,"PR","ID_026722","Presente",NA,NA,NA,NA
"1054","Crocosmia crocosmiiflora","EMBRAPA","Colombo","1995-06-30T00:00:00",-25.306295,-49.18848,NA,NA,NA,"GBIF",1995,"PR","ID_026723","Presente",NA,NA,NA,NA
"1055","Crocosmia crocosmiiflora","Canion Guartelá","Tibagi","1995-10-27T00:00:00",-24.656019,-50.468724,NA,NA,NA,"GBIF",1995,"PR","ID_026725","Presente",NA,NA,NA,NA
"1056","Crocosmia crocosmiiflora","Parque Boca da Mata.","Brasilia","1995-11-10T00:00:00",-15.86667,-48.05,NA,NA,NA,"GBIF",1995,"DF","ID_026726","Presente",NA,NA,NA,NA
"1057","Crocosmia crocosmiiflora","Ca. 500m do Distrito de São Roque da Fartura. Brejo na beira da estrada para Vargem Grande do Sul.","Águas Da Prata","1994-01-11T00:00:00",-21.85,-46.750556,NA,NA,NA,"GBIF",1994,"SP","ID_026729","Presente",NA,NA,NA,NA
"1058","Crocosmia crocosmiiflora","Horto","Porto Alegre","1994-01-29T00:00:00",-30.095434,-51.164508,NA,NA,NA,"GBIF",1994,"RS","ID_026730","Presente",NA,NA,NA,NA
